x,y,t
18.9487179487179,32.4358974358974,1
20.5,32,2
20.5,32,3
20.5,32,4
20.5,32,5
20.5,32,6
20.5,32,7
20.5,32,8
20.5,32,9
20.5,32,10
20.5,32,11
20.5,32,12
20.5,32,13
20.5,32,14
20.5,32,15
21,32,16
20.5,32,17
20.5,32,18
20.5,32,19
20.5,32,20
20.5,32,21
21,32,22
21,32,23
20.5,32,24
20.5,32,25
21,32,26
21,32,27
20.5,32,28
21,32,29
21,32,30
21,32,31
21,32,32
17.5909090909091,31.3863636363636,33
14.5714285714286,31.4285714285714,34
13.5,33,35
13.5714285714286,32.4285714285714,36
13.5,32.5,37
13.4285714285714,32.5714285714286,38
13.5714285714286,32.4285714285714,39
14,32.5,40
14,32.5,41
14,32,42
13.5,31.5,43
13.5,32,44
13.5714285714286,32.4285714285714,45
14.9487179487179,32.4358974358974,46
13.5348837209302,32.5581395348837,47
13,33,48
13.5714285714286,32.5714285714286,49
12.5,33,50
13,33,51
13,33,52
12.5,33,53
13,33,54
12.5714285714286,32.5714285714286,55
13,33,56
12.5714285714286,32.5714285714286,57
12.5714285714286,32.5714285714286,58
13,32.5,59
12.5,33,60
12.5714285714286,32.5714285714286,61
12.5714285714286,32.5714285714286,62
12.5714285714286,32.5714285714286,63
12.5714285714286,32.5714285714286,64
12.5,33,65
12.5,33,66
12.5,33,67
12.5,33,68
12.5,33,69
13,33,70
13,33,71
13,33,72
12.5,33,73
13,33,74
13,33,75
12.5,33,76
12.5,33,77
12.5,33,78
12.5,33,79
12.5,33,80
12.5,33,81
12.5,33,82
12.5714285714286,32.5714285714286,83
12.5714285714286,32.5714285714286,84
12.5,33,85
12.5,33,86
12.5,33,87
12.5,33,88
12.5,33,89
12.5,33,90
12.5,33,91
12.5,33,92
12.5,33,93
12.5,33,94
12.5,33,95
12.5,33,96
12.5,33,97
12.5,33,98
13,33,99
13,33,100
13,32.5,101
13,33,102
13,33,103
12.5,33,104
12.5,33,105
12.5,33,106
13,33,107
12.5,33,108
13,33,109
12.5,33,110
13,33,111
13,33,112
13.5,33,113
13,33,114
12.5,33,115
12.5,33,116
13,33,117
12.5,33,118
12.5,33,119
13,33,120
13,33,121
12.5,33,122
12.5,33,123
12.5,33,124
12.5,33,125
13,32,126
11.6530612244898,31.8571428571429,127
11,31.625,128
10.9268292682927,31.5609756097561,129
10.9268292682927,31.5609756097561,130
11.0434782608696,31.9347826086957,131
10.9268292682927,31.5609756097561,132
11.4285714285714,31.5714285714286,133
11.875,31.625,134
11.4444444444444,31.5555555555556,135
11,31.5,136
10.5714285714286,30.5714285714286,137
17.5714285714286,31.5714285714286,138
10.5454545454545,16.4545454545455,139
10.4385964912281,3.63157894736842,140
21.08,4.62,141
21.5,5.5,142
21.1111111111111,4,143
21.4390243902439,5.07317073170732,144
21,4.5,145
21.5609756097561,4.92682926829268,146
21,4.625,147
21.5,5,148
21,4.5,149
21.5,4.5,150
21.4285714285714,4.57142857142857,151
21,4.5,152
21,4.5,153
20.9777777777778,3.97777777777778,154
21.5,4.5,155
20.5,3,156
21.4137931034483,2.93103448275862,157
21.4137931034483,2.93103448275862,158
21,3,159
21.4285714285714,3.42857142857143,160
22,3,161
21.6785714285714,2.89285714285714,162
21.6785714285714,2.89285714285714,163
21.5862068965517,2.93103448275862,164
21.5862068965517,2.93103448275862,165
21.5862068965517,2.93103448275862,166
21.5862068965517,2.93103448275862,167
21.5862068965517,2.93103448275862,168
21.7272727272727,3.36363636363636,169
21.6470588235294,3.38235294117647,170
22,3.5,171
21.7272727272727,3.36363636363636,172
22,3.5,173
22,3.5,174
22,3.5,175
22,3.5,176
22,3.5,177
22,3.5,178
22,3.5,179
21.7272727272727,3.36363636363636,180
22,3.5,181
22,3.5,182
22,3.5,183
22,3.5,184
22,3.5,185
22,3.5,186
21.7272727272727,3.36363636363636,187
22,3.5,188
22,3.5,189
21.7272727272727,3.36363636363636,190
22,3.5,191
22,3.5,192
22,3.5,193
22,3.5,194
22,3.5,195
22,3.5,196
21.7272727272727,3.36363636363636,197
21.5862068965517,2.93103448275862,198
22,2.5,199
22,2.5,200
22,2.5,201
22,2.5,202
22,2.5,203
22,2.5,204
22,2.5,205
22,3,206
22,2.5,207
22,2.5,208
22,2.5,209
22,2.5,210
22,2.5,211
22,2.5,212
22,2.5,213
22,2.5,214
22,2.5,215
22,2.5,216
22,2.5,217
22,2.5,218
22,2.5,219
22,2.5,220
22,2.5,221
22,2.5,222
22,2.5,223
19.1698113207547,4.35849056603774,224
21.5,3.5,225
8.88888888888889,2.44444444444444,226
14.5,2.5,227
12.8076923076923,2.38461538461538,228
14,2,229
13.2413793103448,2.3448275862069,230
13.2413793103448,2.3448275862069,231
13.2413793103448,2.3448275862069,232
13.2413793103448,2.3448275862069,233
14,2,234
13.2413793103448,2.3448275862069,235
13.2413793103448,2.3448275862069,236
14,2,237
13.2413793103448,2.3448275862069,238
14.5,2,239
13.2413793103448,2.3448275862069,240
14,2,241
14,2,242
13.2413793103448,2.3448275862069,243
14.5,2,244
13.2413793103448,2.3448275862069,245
14.5,2,246
13.6875,2.3125,247
13.2413793103448,2.3448275862069,248
13.2413793103448,2.3448275862069,249
13.2413793103448,2.3448275862069,250
14.5,2,251
13.2413793103448,2.3448275862069,252
13.2413793103448,2.3448275862069,253
13.3,2.4,254
14.5,2,255
13.3,2.4,256
13.2413793103448,2.3448275862069,257
14.5,2,258
13.2413793103448,2.3448275862069,259
13.6875,2.3125,260
13.6875,2.3125,261
13.6875,2.3125,262
13.7272727272727,2.36363636363636,263
13.7272727272727,2.36363636363636,264
13.6875,2.3125,265
13.6875,2.3125,266
13.7272727272727,2.36363636363636,267
13.6875,2.3125,268
13.6875,2.3125,269
13.7272727272727,2.36363636363636,270
13.7941176470588,2.41176470588235,271
13.7272727272727,2.36363636363636,272
13.7272727272727,2.36363636363636,273
14.2413793103448,2.3448275862069,274
13.7272727272727,2.36363636363636,275
15,2,276
13.7272727272727,2.36363636363636,277
