x,y,t
8.33333333333333,3.66666666666667,1
6,2.5,2
20.3333333333333,6.33333333333333,3
6.5,3,4
5.5,3,5
9.40909090909091,8.61363636363636,6
4.5,7.5,7
19.4358974358974,10.0512820512821,8
15.5348837209302,3.55813953488372,9
4,7,10
8,3,11
19.9487179487179,3.43589743589744,12
4,4,13
7,15,14
19.5,3,15
20.5714285714286,3.42857142857143,16
14,2.90697674418605,17
NaN,NaN,18
6.58974358974359,2.94871794871795,19
11.5,3,20
11.9117647058824,2.94117647058824,21
13,3,22
21,4.5,23
19.5909090909091,3.38636363636364,24
4,3.5,25
11.5,2.5,26
15,2.87878787878788,27
6,3.5,28
4.5,7.5,29
6.5,3,30
19.3333333333333,5.66666666666667,31
4.5,5.5,32
11.5,34.5,33
18.0612244897959,5.53061224489796,34
18,5,35
18.5,5,36
19,4.5,37
20,3.5,38
19.3333333333333,3.66666666666667,39
21,3.5,40
19.875,4.625,41
20.4090909090909,4.61363636363636,42
21,3.5,43
20.125,3.375,44
19.625,4,45
19.6666666666667,4.55555555555556,46
11,3,47
16.0909090909091,2.95454545454545,48
10.6304347826087,2.82608695652174,49
20,3,50
21.0512820512821,3.43589743589744,51
6.42857142857143,3.42857142857143,52
10.5,2.5,53
10,11.5,54
5.875,9.625,55
5,9,56
4.5,6,57
4.57142857142857,6.42857142857143,58
19.5,3.5,59
11.5897435897436,2.94871794871795,60
19.9166666666667,7.625,61
5,30,62
7,34,63
12.1875,21.6875,64
16.1041666666667,5.41666666666667,65
16.5,5.5,66
16.4418604651163,4.53488372093023,67
14.5,5.5,68
6,3.5,69
NaN,NaN,70
5.57142857142857,3.42857142857143,71
5.5,3,72
4,3.5,73
4,4,74
4,4,75
4,3,76
NaN,NaN,77
4,3,78
5,3.5,79
6,4,80
5.5,4,81
NaN,NaN,82
NaN,NaN,83
NaN,NaN,84
5.5,4,85
4,4.5,86
NaN,NaN,87
NaN,NaN,88
4.5,4,89
6.5,4,90
5.11627906976744,4.09302325581395,91
4,3.5,92
18.5714285714286,3.95918367346939,93
18.5,4,94
19,3,95
18.9591836734694,3.55102040816327,96
19.3333333333333,3.66666666666667,97
19.4090909090909,3.61363636363636,98
19.4090909090909,3.61363636363636,99
19.4090909090909,3.61363636363636,100
19.4090909090909,3.61363636363636,101
19.4090909090909,3.61363636363636,102
18,4,103
12.9807692307692,5.05769230769231,104
5.5,15.5,105
4.56410256410256,9.05128205128205,106
5.57142857142857,3.42857142857143,107
7.8,3.7,108
19.5,3,109
11.5,3,110
10.5,3,111
6.5,3,112
7,3.5,113
6.5,3,114
14.0512820512821,4.56410256410256,115
7.53488372093023,3.44186046511628,116
6.5,3,117
6.5,3,118
17.5,3,119
5.125,3.375,120
14.5714285714286,3.95918367346939,121
15.5744680851064,3.4468085106383,122
NaN,NaN,123
10.0909090909091,2.95454545454545,124
11,2.5,125
18.0833333333333,6.625,126
4,5,127
NaN,NaN,128
NaN,NaN,129
NaN,NaN,130
18,3,131
18.3469387755102,3.85714285714286,132
8.44186046511628,7.53488372093023,133
10,7,134
10.1086956521739,5.56521739130435,135
11,5,136
18.5555555555556,3.44444444444444,137
17.9487179487179,3.56410256410256,138
17.9487179487179,3.56410256410256,139
17,3,140
14.0681818181818,3.95454545454545,141
17.5,17,142
21.4418604651163,7.53488372093023,143
20.9318181818182,7.04545454545455,144
21.3684210526316,3.92105263157895,145
21,4,146
12.3695652173913,3.39130434782609,147
7.5,7,148
20.0512820512821,3.43589743589744,149
7,8,150
12,5.5,151
13.4090909090909,3.61363636363636,152
11,8.5,153
20.8409090909091,5.15909090909091,154
17.625,4,155
19.5,3.5,156
15.5,3,157
4,5.5,158
11.4285714285714,3.57142857142857,159
15,3,160
11.5,3,161
6,3,162
6.57142857142857,3.42857142857143,163
NaN,NaN,164
4,3,165
22,8,166
6.5,3,167
11.4418604651163,9.46511627906977,168
16.0188679245283,10.0377358490566,169
19.4489795918367,5.95918367346939,170
6.44444444444444,14.5555555555556,171
8.66666666666667,33.3333333333333,172
21,4.5,173
18.9444444444444,5.03703703703704,174
18.9444444444444,5.03703703703704,175
18.1,5.6,176
18.530612244898,4.93877551020408,177
18.5,5,178
18.875,4.375,179
19.4285714285714,4.42857142857143,180
19.5,4.5,181
18.3333333333333,3.66666666666667,182
17.8571428571429,4.6530612244898,183
21.3076923076923,3.84615384615385,184
21,4,185
13.5918367346939,2.95918367346939,186
11.3333333333333,4.33333333333333,187
17.5510204081633,3.95918367346939,188
19.5,3,189
12,4,190
12.4791666666667,4.02083333333333,191
12,4,192
12.4791666666667,4.02083333333333,193
11.5714285714286,4.57142857142857,194
11.5,4,195
11.9268292682927,3.4390243902439,196
12.3695652173913,3.39130434782609,197
12.3695652173913,3.39130434782609,198
11.5,3.5,199
12.3695652173913,3.39130434782609,200
12.9318181818182,3.95454545454545,201
13.0512820512821,3.56410256410256,202
11.5714285714286,4.42857142857143,203
15.5555555555556,3.33333333333333,204
14,3.5,205
14,3.5,206
13,3,207
11,3,208
17,3,209
21,4,210
4.43589743589744,8.94871794871795,211
21.5,6,212
21.4358974358974,6.05128205128205,213
21,4.5,214
19.5,3,215
19.5,3,216
19.5,3,217
19.5,3,218
19.5,3,219
19.5,3,220
19.5,3,221
19.5,3,222
19,3,223
7.42857142857143,6.57142857142857,224
7,3.5,225
17.5,3,226
5.05128205128205,5.56410256410256,227
14.5471698113208,31.4716981132075,228
19.4285714285714,11.4285714285714,229
