x,y,t
22.4285714285714,3.57142857142857,1
23,5,2
10,3,3
13.5,3,4
23,16,5
16,8.5,6
5.42857142857143,3.42857142857143,7
9,3,8
6.57142857142857,14.5714285714286,9
20.5909090909091,4.61363636363636,10
10.5,6.5,11
12.5,3,12
NaN,NaN,13
22,4.5,14
16.1,4.6,15
5.57142857142857,3.57142857142857,16
5.5,3,17
23,3.5,18
7,3,19
5.5,3,20
21,3.5,21
17.5555555555556,3.55555555555556,22
5.5,3.5,23
11,3,24
20.6666666666667,28.6666666666667,25
18.5,3,26
6,4,27
5.57142857142857,5.42857142857143,28
21.5714285714286,3.42857142857143,29
21.4102564102564,2.94871794871795,30
18.9411764705882,3.54901960784314,31
20.5,2.5,32
20.5714285714286,9.42857142857143,33
11.9791666666667,15.5208333333333,34
9,17,35
6.5,3,36
20.5,3.39130434782609,37
15.0178571428571,3.94642857142857,38
6,18,39
20.5,3,40
20.5,3.5,41
13,3,42
17.5,4,43
21,5,44
7.55555555555556,3.44444444444444,45
19.5,4,46
22.4285714285714,16.4285714285714,47
22.4285714285714,3.42857142857143,48
21,3,49
15.9,3.3,50
7.44444444444444,16.5555555555556,51
14.6470588235294,14.1764705882353,52
7.5,3,53
11.5,3,54
12.1,3.3,55
14,3,56
5,11,57
6.5,8.5,58
19.4285714285714,3.42857142857143,59
18.5,3,60
21.4285714285714,7.57142857142857,61
21.4102564102564,2.94871794871795,62
19.6304347826087,3.39130434782609,63
5.5,3,64
8.5,3,65
21.5,3,66
12.8,4.3,67
7,3,68
11.1346153846154,3.40384615384615,69
8.5,3,70
18,3.5,71
12.1041666666667,7.58333333333333,72
22,4.5,73
8.87755102040816,3.3469387755102,74
5,4,75
19.5,3,76
7,3,77
12.0588235294118,3.35294117647059,78
8.5,3,79
10.5,3,80
12.5,35,81
12.4528301886792,35.4716981132075,82
11.6666666666667,35.6666666666667,83
14.469387755102,31.0612244897959,84
12.4347826086957,4.89130434782609,85
16.4,4.9,86
16.1590909090909,4.15909090909091,87
16.5,4.5,88
19.5,4,89
20.375,5.125,90
20.3863636363636,5.59090909090909,91
20.7551020408163,5.73469387755102,92
20.5,6,93
22,5,94
22.4285714285714,5.42857142857143,95
17,3,96
11.9347826086957,4.04347826086957,97
18.5,3,98
17.5,11.5,99
11.6666666666667,3.33333333333333,100
19.125,8.375,101
8.92682926829268,3.5609756097561,102
15.9,3.6,103
NaN,NaN,104
19.5,3,105
17,3.375,106
21.125,3.625,107
17.4390243902439,3.92682926829268,108
9,26,109
7,33,110
18.9591836734694,4.55102040816327,111
19,5,112
19.5714285714286,4.57142857142857,113
18.9545454545455,4.93181818181818,114
21.5,3.5,115
18.5555555555556,3.55555555555556,116
17.1,3.6,117
14.4705882352941,4.05882352941176,118
12,3,119
17,3,120
11.1,3.3,121
8.5,3,122
11.3469387755102,33.1428571428571,123
6,7,124
7,3.5,125
7,3.5,126
6.5,3,127
7.5,3.5,128
7.57142857142857,3.42857142857143,129
7.57142857142857,3.42857142857143,130
8.5,3.5,131
13.9268292682927,3.4390243902439,132
13.0731707317073,3.4390243902439,133
20,3,134
16,4,135
8,22.5,136
14,5.5,137
12.5,3.5,138
6.93181818181818,3.95454545454545,139
21,25.5,140
22.5,3.5,141
21.8888888888889,3.88888888888889,142
21.4285714285714,3.42857142857143,143
21.4285714285714,3.42857142857143,144
21.5,3.5,145
21.4285714285714,3.42857142857143,146
21.5714285714286,3.57142857142857,147
21.5,3.5,148
6.5,3,149
5,5,150
21.5641025641026,23.9487179487179,151
11.5510204081633,6.04081632653061,152
13.6,3.9,153
13.5744680851064,3.4468085106383,154
13.9,3.6,155
13.9,3.6,156
13.9411764705882,3.54901960784314,157
14,3.5,158
13.5744680851064,3.4468085106383,159
14.0731707317073,3.5609756097561,160
10,18.5,161
14,9.5,162
21.125,3.375,163
16,3,164
16.5,3,165
16.5,3,166
16.5,3,167
16.5,3,168
16.5,3,169
16.5,3,170
15.5,3,171
11.5714285714286,3.42857142857143,172
19.5,32.5,173
21.125,4.625,174
22.5,4.5,175
22.5,4.5,176
22.5714285714286,4.57142857142857,177
22.5,4.5,178
22.5714285714286,4.57142857142857,179
22.5,4.5,180
22.5714285714286,4.57142857142857,181
22.5,4.5,182
22.5714285714286,4.57142857142857,183
23,4.5,184
13.5,3,185
18.5581395348837,17.4651162790698,186
14.9821428571429,32.9464285714286,187
7.57142857142857,3.42857142857143,188
8,3.5,189
8,3.5,190
8.42857142857143,3.57142857142857,191
8,3.5,192
8.94871794871795,3.56410256410256,193
9,3,194
9,3,195
9,3,196
9,3,197
21,15.5,198
20.5,5,199
7.55813953488372,31.4651162790698,200
10,21,201
5.5,5,202
15.3695652173913,3.39130434782609,203
17.9090909090909,2.95454545454545,204
18,3,205
18,3,206
18,3,207
18,3,208
22,3,209
8.3695652173913,3.39130434782609,210
11,3,211
11,3,212
11,3,213
11,3,214
11,3,215
11,3,216
18.5,3,217
7.43589743589744,8.05128205128205,218
17.0681818181818,31.9545454545455,219
21.5,29,220
20.5833333333333,6.89583333333333,221
12.1,3.6,222
12.5,4,223
12.6666666666667,3.66666666666667,224
12.6666666666667,3.66666666666667,225
10.5,3,226
10.5,3,227
10.5,3,228
10.5,3,229
10.5,3,230
12.4285714285714,3.42857142857143,231
9.55555555555556,3.33333333333333,232
10.5,3,233
8,25.5,234
21.5,3,235
10.3695652173913,3.39130434782609,236
10.4444444444444,3.44444444444444,237
10.5,3,238
10.5,3,239
10.5,3,240
10.5,3,241
10.3333333333333,3.33333333333333,242
18.4716981132075,31.5660377358491,243
7,6,244
9.04545454545454,4.93181818181818,245
9.04545454545454,4.93181818181818,246
9.11111111111111,4.88888888888889,247
9.04545454545454,4.93181818181818,248
9.04545454545454,4.93181818181818,249
9,4.5,250
9.04545454545454,4.93181818181818,251
9.11111111111111,4.88888888888889,252
9.05128205128205,4.43589743589744,253
8,3,254
21.5,24,255
19.875,26.625,256
21.5555555555556,3.44444444444444,257
20.5,3,258
20.5,3,259
20.5,3,260
20.5,3,261
20.5,3,262
20.5,3,263
20.5,3,264
20.5,3,265
20,3,266
12.0731707317073,3.4390243902439,267
12.0731707317073,3.4390243902439,268
12.0731707317073,3.4390243902439,269
12.0731707317073,3.4390243902439,270
12.0731707317073,3.4390243902439,271
16.5,3.41379310344828,272
16.5714285714286,3.42857142857143,273
16.530612244898,4.93877551020408,274
14.5,19,275
21.5714285714286,20.5714285714286,276
11.5555555555556,3.55555555555556,277
9.5,3,278
9.5,3,279
9.5,3,280
9.5,3,281
9.5,3,282
9.5,3,283
9.5,3,284
10,3,285
9.5,3,286
9.5,3,287
8,3,288
16.6530612244898,15.1428571428571,289
13,3,290
15.9,3.3,291
16,3,292
15.9,3.3,293
16,3,294
16,3,295
17,3,296
15.9166666666667,22.625,297
19,22,298
13.5510204081633,25.9591836734694,299
7,32,300
9.6,27.1,301
7.05128205128205,4.43589743589744,302
6,4.5,303
5,4,304
5,4,305
5,4,306
5,4,307
5,3.5,308
5,4,309
5,4,310
5,4,311
5,3.5,312
5,3.5,313
5.57142857142857,4.57142857142857,314
6,4.5,315
5.5,5,316
5.43589743589744,5.05128205128205,317
5.43589743589744,5.05128205128205,318
5.5,5,319
5.43589743589744,5.05128205128205,320
5.5,5,321
5.43589743589744,5.05128205128205,322
5.43589743589744,5.05128205128205,323
5.43589743589744,5.05128205128205,324
5.43589743589744,5.05128205128205,325
5.43589743589744,5.05128205128205,326
5.43589743589744,5.05128205128205,327
5,5,328
5.375,5.125,329
5,5,330
5.5,5,331
5.42857142857143,4.57142857142857,332
5.375,5.125,333
7.6304347826087,3.39130434782609,334
18.5,3,335
18.125,3.625,336
16.5,3,337
16.5,3,338
16.5,3,339
16.5,3,340
16.5,3,341
16.5,3,342
16.3333333333333,3.33333333333333,343
16.3333333333333,3.33333333333333,344
15.9,3.3,345
16.3333333333333,3.33333333333333,346
15.9,3.3,347
19.5,3,348
14.9411764705882,3.35294117647059,349
21.4102564102564,2.94871794871795,350
15.5,10,351
21,2.5,352
19,6,353
23,4,354
