x,y,t
3,4,1
3.42857142857143,3.57142857142857,2
7.5,3,3
18.5,3,4
18.5,3,5
19.5,3,6
NaN,NaN,7
6.5,3,8
6.5,3,9
7,3,10
6.5,3,11
6.5,3,12
NaN,NaN,13
11,3,14
11,3,15
10,3,16
12,3,17
14,3,18
14,3,19
13,3,20
13.5,3,21
13.4285714285714,3.42857142857143,22
13,3,23
14,3,24
NaN,NaN,25
10.5,3,26
17,2.5,27
11,3,28
8.44186046511628,4.53488372093023,29
8.5,3,30
9,2.5,31
NaN,NaN,32
18.4137931034483,2.93103448275862,33
12.5,3,34
14.125,3.375,35
NaN,NaN,36
14,4,37
5,2.5,38
3,5.5,39
18,3,40
NaN,NaN,41
NaN,NaN,42
14.5,4.5,43
14.9,3.3,44
9,3,45
18.5,3,46
12,3,47
5.59090909090909,3.61363636363636,48
18,15,49
15,3,50
9.6578947368421,2.89473684210526,51
17.5,3,52
19,3,53
NaN,NaN,54
NaN,NaN,55
13,5,56
NaN,NaN,57
11,3,58
14.5,4,59
12.5,3,60
12,3,61
5.66666666666667,4.44444444444444,62
14.5,3,63
17.5,2.5,64
3.42857142857143,3.42857142857143,65
8.5,3.5,66
NaN,NaN,67
8.625,5.08333333333333,68
17,3.5,69
11.9591836734694,4.44897959183673,70
20,8,71
4,11.375,72
NaN,NaN,73
NaN,NaN,74
19,3.5,75
NaN,NaN,76
8,3,77
8.07317073170732,3.5609756097561,78
5.5,6.5,79
18.5,2.5,80
4,11,81
18.5,3,82
9.08823529411765,2.94117647058824,83
9.58974358974359,2.94871794871795,84
4,4,85
7.53488372093023,5.55813953488372,86
6.55555555555556,3.55555555555556,87
10.8888888888889,5.11111111111111,88
14.5,3,89
3.42857142857143,3.57142857142857,90
17,5,91
NaN,NaN,92
3,12.5,93
3.56410256410256,9.05128205128205,94
19,3,95
19,3.5,96
19,3.5,97
15,3,98
15,3,99
14.5,3,100
NaN,NaN,101
NaN,NaN,102
17.5555555555556,3.33333333333333,103
NaN,NaN,104
NaN,NaN,105
13.5,3,106
5,17,107
4,3,108
18.5,2.5,109
4,5,110
NaN,NaN,111
10,3,112
16,17.5,113
17.375,3.875,114
18,3.5,115
NaN,NaN,116
NaN,NaN,117
18.5,3,118
11,10,119
11.5833333333333,3.89583333333333,120
18,3,121
12,3,122
20,4,123
NaN,NaN,124
7.9,3.4,125
NaN,NaN,126
7.5,2.5,127
17,2.5,128
7,8,129
19,9,130
3,5,131
18.4418604651163,7.46511627906977,132
3,7.5,133
18,7.625,134
3,8.5,135
19.5,10,136
3.56410256410256,9.05128205128205,137
11.1428571428571,4.3469387755102,138
12,3,139
9,3,140
NaN,NaN,141
10.2222222222222,3.77777777777778,142
NaN,NaN,143
12.0555555555556,4.03703703703704,144
12,2.5,145
18.5714285714286,12.5714285714286,146
NaN,NaN,147
NaN,NaN,148
10.5,3.5,149
3,4.5,150
14.125,3.375,151
8.5,3,152
10,7,153
5.5,4.5,154
15.5,3,155
10,3,156
NaN,NaN,157
18.5,3,158
12.5,3,159
17.5,3,160
14.5581395348837,16.5348837209302,161
3.5,7.5,162
16,3,163
6.55555555555556,3.33333333333333,164
10.4418604651163,11.5348837209302,165
16.5,3,166
9.42857142857143,3.42857142857143,167
20,4,168
7.5,3,169
18,7,170
17.5,10,171
17.3333333333333,6.66666666666667,172
7.3695652173913,5.39130434782609,173
NaN,NaN,174
7.3695652173913,6.60869565217391,175
NaN,NaN,176
NaN,NaN,177
17.5,6,178
19.4285714285714,7.57142857142857,179
3.5,4,180
NaN,NaN,181
7,3,182
6.5609756097561,3.92682926829268,183
NaN,NaN,184
18.4418604651163,7.53488372093023,185
3,3.5,186
20,13.5,187
5,4.5,188
NaN,NaN,189
NaN,NaN,190
10.125,3.375,191
NaN,NaN,192
NaN,NaN,193
14,2.87878787878788,194
NaN,NaN,195
6.88888888888889,3.88888888888889,196
NaN,NaN,197
8.5,5.5,198
3,6.5,199
NaN,NaN,200
3,6,201
7.61363636363636,10.4090909090909,202
7.93181818181818,4.04545454545455,203
NaN,NaN,204
8.5,4,205
13,4,206
5.57142857142857,3.42857142857143,207
5,11,208
NaN,NaN,209
NaN,NaN,210
19,9.5,211
NaN,NaN,212
3,5.5,213
15,4,214
6,3,215
17.5,3,216
7.5,11,217
4.875,4.375,218
14,4,219
15,3,220
15.5,5,221
3.5,3,222
NaN,NaN,223
3,12,224
NaN,NaN,225
3,5.5,226
NaN,NaN,227
10.093023255814,10.8837209302326,228
18.5,3,229
7,3,230
NaN,NaN,231
9,3,232
17,2.5,233
5.5,5.5,234
NaN,NaN,235
3.42857142857143,3.42857142857143,236
3.5,3,237
3.5,3,238
3.5,3,239
3.42857142857143,3.57142857142857,240
5.5,4.5,241
5.5,4.5,242
5.5,4.5,243
5.5,4.5,244
5,5,245
9,8,246
NaN,NaN,247
9,8,248
8.5,3,249
NaN,NaN,250
9,8,251
13,3,252
NaN,NaN,253
NaN,NaN,254
18.5714285714286,3.42857142857143,255
6,12,256
NaN,NaN,257
NaN,NaN,258
7.52941176470588,4.05882352941176,259
7.55813953488372,10.5348837209302,260
15,3,261
8,3,262
NaN,NaN,263
NaN,NaN,264
15,14,265
3.5,5,266
18.9318181818182,8.95454545454546,267
3.42857142857143,5.57142857142857,268
18.875,9.625,269
3,7,270
16.5,6,271
14,8,272
6.05128205128205,10.5641025641026,273
18.5714285714286,4.42857142857143,274
10,4,275
