x,y,t
12.2439024390244,2.80487804878049,1
16.5,3,2
12.5,2.5,3
17.9411764705882,3.54901960784314,4
8,2.5,5
5.61290322580645,2.45161290322581,6
7,2.5,7
NaN,NaN,8
6,2.5,9
6,2.5,10
7,2.5,11
7,2.5,12
7.66666666666667,2.91666666666667,13
7.07142857142857,2.85714285714286,14
7.09090909090909,2.95454545454545,15
6.16279069767442,2.90697674418605,16
9.5,3,17
8,2.5,18
7.5,2.91666666666667,19
7.5,2.91666666666667,20
7.57446808510638,2.87234042553191,21
6,2.5,22
9.21428571428571,2.85714285714286,23
19,3,24
13.5862068965517,2.93103448275862,25
13,2.5,26
12.5,2.5,27
12.5,2.5,28
12.5,2.5,29
13.5862068965517,2.93103448275862,30
16.5,3,31
15,3,32
16.5,3,33
16.5,3,34
16,3,35
17,3,36
19.5,3,37
18.5,3,38
16.5,3,39
16,3,40
16.5,3,41
16,3,42
15.5,3,43
8,2.5,44
8.5,2.5,45
8.5,2.5,46
9,2.5,47
7,2.5,48
12.0925925925926,2.96296296296296,49
6.5,2.89473684210526,50
7.57446808510638,2.87234042553191,51
7.09090909090909,2.95454545454545,52
7.07142857142857,2.85714285714286,53
7.09090909090909,2.95454545454545,54
8,3,55
6.56756756756757,2.83783783783784,56
7.07142857142857,2.85714285714286,57
6,3,58
6.57777777777778,3.35555555555556,59
4.67924528301887,3.77358490566038,60
4.62264150943396,4.69811320754717,61
5.57407407407407,4.62962962962963,62
7.40816326530612,2.95918367346939,63
6.91176470588235,2.94117647058824,64
13.1111111111111,3.85185185185185,65
17.5,3,66
19.4545454545455,7.45454545454545,67
6.5,2.89473684210526,68
6.225,2.775,69
6.66666666666667,2.91666666666667,70
6,2.90697674418605,71
7.07142857142857,2.85714285714286,72
7.09090909090909,2.95454545454545,73
7,2.90697674418605,74
6,2.90697674418605,75
13.5,3.39130434782609,76
7.58974358974359,2.94871794871795,77
7.16279069767442,2.90697674418605,78
6.16279069767442,2.90697674418605,79
7.09090909090909,2.95454545454545,80
7.07142857142857,2.85714285714286,81
7.16279069767442,2.90697674418605,82
7.57446808510638,2.87234042553191,83
7.59183673469388,2.95918367346939,84
7.16279069767442,2.90697674418605,85
7.08823529411765,2.94117647058824,86
7.07142857142857,2.85714285714286,87
7.09090909090909,2.95454545454545,88
6.91176470588235,2.94117647058824,89
17.5,3,90
17,3,91
16,3,92
16.5,3,93
16,3,94
14.5,3,95
14,3,96
13.0882352941176,2.94117647058824,97
13,2.87878787878788,98
16.5,3,99
11.375,3.25,100
13.5,3,101
7.16279069767442,2.90697674418605,102
7,2.90697674418605,103
6.58974358974359,2.94871794871795,104
6.5,2.89473684210526,105
6.5,2.5,106
6.58974358974359,2.94871794871795,107
7.07142857142857,2.85714285714286,108
4.5,2.5,109
11.5,3.39130434782609,110
7.5,2.91666666666667,111
7,2.90697674418605,112
6.16279069767442,2.90697674418605,113
7,2.90697674418605,114
7.57446808510638,2.87234042553191,115
