x,y,t
13,9,1
16.3636363636364,9.54545454545454,2
6,2,3
17.5438596491228,26.4385964912281,4
8.63636363636364,5.63636363636364,5
11.6842105263158,30.3684210526316,6
8.39285714285714,28.5714285714286,7
15.5,30.0833333333333,8
11.1818181818182,29.8181818181818,9
11.5744680851064,29.4468085106383,10
11.5769230769231,29.8846153846154,11
21,10.5,12
8.26,3.84,13
10,2,14
13.0588235294118,16.5294117647059,15
16.4561403508772,22.4385964912281,16
12.8852459016393,5.65573770491803,17
17,2,18
6.60714285714286,7.57142857142857,19
17.8181818181818,14.1818181818182,20
3.60869565217391,2.43478260869565,21
3.5,3,22
7,29,23
11.6071428571429,29.4107142857143,24
4.64705882352941,5.82352941176471,25
NaN,NaN,26
15,29.7083333333333,27
6.5,2,28
6.5,2,29
10,2,30
17,4,31
19.3333333333333,25.6666666666667,32
11.6923076923077,3.84615384615385,33
4.5,2,34
20.5555555555556,14.4444444444444,35
5.88571428571429,2.45714285714286,36
NaN,NaN,37
13.9864864864865,29.8378378378378,38
18,2,39
6.5,2,40
6.35294117647059,14.1764705882353,41
18.5,2,42
13.5,2,43
13,2,44
NaN,NaN,45
11.2857142857143,25.6785714285714,46
3.5,2.5,47
NaN,NaN,48
5.5,24,49
16.5,2,50
12.8461538461538,5.84615384615385,51
7.4468085106383,27.5744680851064,52
3.57142857142857,3.57142857142857,53
12.9444444444444,8.96296296296296,54
10.0555555555556,29.962962962963,55
17.5686274509804,30.0392156862745,56
17.8888888888889,29.8888888888889,57
17.8888888888889,29.8888888888889,58
18.3529411764706,29.843137254902,59
17.9565217391304,29.9347826086957,60
19.4285714285714,30.4285714285714,61
12,30,62
9.92857142857143,30.0357142857143,63
18.9347826086957,29.9347826086957,64
18.9347826086957,29.9347826086957,65
14.4794520547945,30.3835616438356,66
17.6,23.1,67
9.33333333333333,2.33333333333333,68
12,22.5,69
20,3.5,70
19.5714285714286,3.42857142857143,71
7,3.5,72
8.5,4.5,73
19.9444444444444,28.9814814814815,74
8.4,29.1,75
7.07317073170732,29.4390243902439,76
7.5,29.5,77
7.13953488372093,3.97674418604651,78
8,2,79
7.90909090909091,7,80
15,30.5,81
15.4285714285714,26.5714285714286,82
15.5,27,83
15,27.375,84
14.9268292682927,26.5609756097561,85
14.9268292682927,26.5609756097561,86
14.9268292682927,27.4390243902439,87
14.9268292682927,27.4390243902439,88
NaN,NaN,89
16,27.5,90
18,28.5,91
18.4528301886792,28.0754716981132,92
18,28.5,93
18,30,94
14.6304347826087,27.3913043478261,95
16.3529411764706,11.8235294117647,96
20.4285714285714,3.57142857142857,97
4.56410256410256,3.94871794871795,98
8,2,99
5.12962962962963,7.14814814814815,100
19.5,29.5,101
7.44897959183673,18.0408163265306,102
6.77777777777778,9.77777777777778,103
11.5,23,104
6,11.5833333333333,105
16.5,2,106
5,2.5,107
20.5,14.5,108
16.3157894736842,22.3684210526316,109
10.5,29.5,110
20.0731707317073,29.5609756097561,111
16.5,3,112
4.7,2.4,113
7.54545454545455,27.5454545454545,114
9.875,30.5833333333333,115
11,30.5,116
9.92682926829268,27.4390243902439,117
13.0754716981132,30.5471698113208,118
19.4285714285714,3.42857142857143,119
5.45762711864407,26.5762711864407,120
16.5762711864407,30.5423728813559,121
18.4489795918367,11.0408163265306,122
13.6666666666667,4.33333333333333,123
NaN,NaN,124
6,2.5,125
5.5,2.5,126
6.5,2.5,127
5.59459459459459,2.37837837837838,128
15.5,2,129
9.01639344262295,14.4426229508197,130
14.6470588235294,28.8235294117647,131
6.5,2.5,132
4.63636363636364,17.3636363636364,133
7,27.5,134
7.4,27.1,135
15.8695652173913,25.1304347826087,136
19.0731707317073,22.5609756097561,137
10.1052631578947,4.94736842105263,138
11.9245283018868,30.5471698113208,139
18.5,30,140
15.4285714285714,30.5714285714286,141
7.33333333333333,28.3333333333333,142
7,28.5,143
19.9268292682927,30.4390243902439,144
20,30,145
18.8888888888889,30.1111111111111,146
18.8888888888889,30.1111111111111,147
19.9268292682927,29.5609756097561,148
18,29.5,149
19.0731707317073,29.4390243902439,150
18.5714285714286,29.4285714285714,151
17.9090909090909,28.0909090909091,152
19.0731707317073,30.4390243902439,153
18.5,30,154
18.5714285714286,30.4285714285714,155
19.9565217391304,30.0652173913043,156
20,29.625,157
19.6304347826087,29.3913043478261,158
19.5744680851064,29.4468085106383,159
19.9268292682927,29.5609756097561,160
20,29.5,161
18.9814814814815,29.0555555555556,162
19,29.5,163
16.3846153846154,28.6153846153846,164
17.2876712328767,28.6712328767123,165
NaN,NaN,166
9.35416666666667,3.22916666666667,167
NaN,NaN,168
3.69230769230769,3.84615384615385,169
12.5,2.4,170
13.5,29,171
20,3.5,172
6,2,173
5.5,2.5,174
17.9756097560976,3.21951219512195,175
9.55102040816327,29.9591836734694,176
21,23,177
NaN,NaN,178
19.5,2,179
15.5,29.5,180
4,3,181
9.40322580645161,9.08064516129032,182
13.6363636363636,30.5909090909091,183
10.6379310344828,27.5862068965517,184
18.3636363636364,30.3636363636364,185
18.5,30.5,186
19.5,30.5,187
20,30.5,188
19.5744680851064,30.4468085106383,189
19.5744680851064,30.4468085106383,190
19.5744680851064,30.4468085106383,191
19.5744680851064,30.4468085106383,192
12.5531914893617,29.4255319148936,193
7.42307692307692,28.8846153846154,194
7.3,28.8,195
7.35294117647059,28.843137254902,196
16.3934426229508,29.8688524590164,197
15.125,27.375,198
14.5,27.5,199
12.54,27.02,200
12.6666666666667,27.3333333333333,201
7.32142857142857,25.7142857142857,202
NaN,NaN,203
6.98148148148148,28.9444444444444,204
18.9268292682927,3.4390243902439,205
6,2.5,206
16.1449275362319,28.4492753623188,207
21,12,208
6.81632653061224,3.36734693877551,209
11.4385964912281,5.54385964912281,210
19.5,2,211
6.88888888888889,2.44444444444444,212
10.4074074074074,29.5925925925926,213
19.5,30.5,214
19.4285714285714,30.4285714285714,215
12.0909090909091,10.9090909090909,216
8,2.5,217
NaN,NaN,218
11.5,31,219
19.9268292682927,29.5609756097561,220
19.3529411764706,30.156862745098,221
17.5636363636364,28.4727272727273,222
17.15,28.3166666666667,223
6.5,5,224
11.625,29.875,225
18.4237288135593,30.5423728813559,226
20.5,30.5,227
18.5714285714286,30.4285714285714,228
20.0731707317073,29.5609756097561,229
13,30.5,230
16.1764705882353,30.6470588235294,231
16.8653846153846,30.4038461538462,232
19.5,30.5,233
19.0731707317073,30.4390243902439,234
19,30.5,235
19,30.5,236
19,30.5,237
19,30.5,238
19,30.5,239
19,30.5,240
19,30.5,241
19,30.5,242
19,30.5,243
19,30.5,244
19,30.5,245
19,30.5,246
19,30.5,247
19,30.5,248
19,30.5,249
19,30.5,250
18.5714285714286,30.4285714285714,251
19,30.5,252
19,30.5,253
19,30.5,254
19,30.5,255
18.5714285714286,30.4285714285714,256
19,30.5,257
19,30.5,258
19,30.5,259
19,30.5,260
19,30.5,261
19.0652173913043,30.0652173913043,262
20,30.5,263
19.125,30.375,264
19.0731707317073,29.5609756097561,265
18.5,28.5,266
18.0681818181818,28.9545454545455,267
18.9565217391304,30.0652173913043,268
15.125,30.375,269
19.9268292682927,29.5609756097561,270
18.5,30,271
18.5,30,272
18.5,30,273
18.5714285714286,30.4285714285714,274
18.5714285714286,30.4285714285714,275
18.5714285714286,30.4285714285714,276
18.5714285714286,30.4285714285714,277
17.5178571428571,28.5178571428571,278
14,27,279
14.3529411764706,27.843137254902,280
19.5,29.5,281
5.5,28.5,282
14.8888888888889,2.44444444444444,283
18,2,284
6.45454545454545,28.5454545454545,285
20,30.375,286
19.4285714285714,30.4285714285714,287
18.5714285714286,30.4285714285714,288
18.5714285714286,30.4285714285714,289
14.5,28,290
12.54,27.02,291
10.7272727272727,27.2727272727273,292
20.0731707317073,29.5609756097561,293
18.8888888888889,30,294
17.546875,28.40625,295
8.94117647058824,27.4509803921569,296
8.94117647058824,27.4509803921569,297
9.5,27.5,298
4.8,6.3,299
12,2.5,300
6.7,26.8,301
19.4255319148936,29.5531914893617,302
19.4390243902439,29.0731707317073,303
17.5918367346939,28.9795918367347,304
14,30,305
12.6666666666667,4.33333333333333,306
NaN,NaN,307
6.5,2.5,308
19.9565217391304,29.0652173913043,309
3.7906976744186,4.32558139534884,310
16.1111111111111,23.1111111111111,311
9.52941176470588,25.9411764705882,312
6.94117647058824,28.5490196078431,313
14.2058823529412,2.41176470588235,314
8,5,315
10.9344262295082,7.47540983606557,316
18.1923076923077,2.38461538461538,317
11.96875,28.046875,318
14.875,30.625,319
13.6136363636364,4.40909090909091,320
19,2,321
10.6785714285714,26.2857142857143,322
20,30.5,323
14,27.5,324
16.4081632653061,31.0408163265306,325
19.5,30.5,326
18.5714285714286,30.4285714285714,327
13.1315789473684,30.6052631578947,328
5.64705882352941,19.1764705882353,329
19.0434782608696,18.9347826086957,330
4.5,2.5,331
6,2,332
5.5,2,333
5.5,2,334
6,2,335
5.5,2,336
6,2,337
6.5,2,338
6,2,339
6,2,340
6,2,341
6,2,342
6,2,343
6,2,344
7.38709677419355,2.45161290322581,345
17.2142857142857,2.85714285714286,346
9,2.38461538461538,347
6,2,348
16,2,349
15.6086956521739,2.43478260869565,350
4.58974358974359,2.94871794871795,351
16.4313725490196,30.0588235294118,352
16.5,29.5,353
15.6530612244898,28.1428571428571,354
16.5,27.5,355
16.5,27.5,356
16.5,27.5,357
15.9268292682927,27.4390243902439,358
16,27.375,359
15.9268292682927,27.4390243902439,360
15,27,361
16,27,362
16,27.5,363
17.3913043478261,28.3695652173913,364
17.3913043478261,28.3695652173913,365
17.375,28.875,366
17.4390243902439,28.9268292682927,367
17.4390243902439,28.9268292682927,368
17.4390243902439,28.9268292682927,369
17.4390243902439,28.9268292682927,370
18.2,28.8363636363636,371
18.0681818181818,28.9545454545455,372
15.9591836734694,29.5714285714286,373
15.9591836734694,29.5714285714286,374
15.9,29.6,375
16.4390243902439,30.0731707317073,376
16.4390243902439,30.0731707317073,377
16.5,30,378
16.5,30.5,379
16,28.5,380
14,27.5,381
15.5762711864407,27.5423728813559,382
15.0754716981132,27.5471698113208,383
15.0754716981132,27.5471698113208,384
15.5609756097561,27.9268292682927,385
14.5555555555556,27.6666666666667,386
14.6304347826087,27.6086956521739,387
