x,y,t
14,18.5,1
12,19.5,2
10.4791666666667,20.0208333333333,3
6.44444444444444,17.5555555555556,4
5.625,15.875,5
5.42857142857143,18.5714285714286,6
5,18.5,7
5.5,21,8
5,22,9
5,22,10
5.375,22,11
5,22,12
5,22,13
5,22,14
5,15.5,15
5,4.5,16
4.5,5,17
NaN,NaN,18
NaN,NaN,19
5,3,20
5,3,21
5,3,22
5,3,23
5,3,24
5,3,25
5,3,26
NaN,NaN,27
5,3,28
5,3,29
NaN,NaN,30
5,4.5,31
5,5,32
5,5,33
5,5,34
5,5,35
5,5,36
5,5,37
5,4,38
4.5,5.5,39
4.5,4.5,40
4.55813953488372,4.53488372093023,41
4,6,42
4,6,43
4,6,44
4.5,4.5,45
5.09302325581395,5.11627906976744,46
5,3.5,47
5,3.5,48
5,3.5,49
5,3.5,50
5,3.5,51
5,3.5,52
5,3.5,53
5,3.5,54
5,3.5,55
5,3.5,56
5,3.5,57
5,3.5,58
5,3.5,59
5,3.5,60
5,3.5,61
5,3.5,62
5,3.5,63
5,3.5,64
5,3.5,65
5,3.5,66
5,3.5,67
5,3,68
5,3.5,69
5,4.5,70
5,3,71
5.625,3.875,72
5.56410256410256,3.94871794871795,73
6,4,74
5.625,3.875,75
5.56410256410256,3.94871794871795,76
5.66666666666667,4.33333333333333,77
5.56410256410256,5.94871794871795,78
6.375,6.125,79
5.5,6,80
6.57142857142857,6.57142857142857,81
8.875,3.625,82
8.875,3.625,83
8.875,3.625,84
8.875,3.625,85
8,3.5,86
8.875,3.375,87
8.92682926829268,3.5609756097561,88
9,3,89
7.5,4,90
8,4,91
8.09090909090909,3.90909090909091,92
7,6.5,93
7.44897959183673,8.04081632653061,94
6.35294117647059,9.82352941176471,95
5.5,5,96
6,5,97
17.4528301886792,17.4716981132075,98
13.0833333333333,15.375,99
13.1428571428571,15.3469387755102,100
13.1428571428571,15.3469387755102,101
13.1428571428571,15.3469387755102,102
14,15.5,103
14,15,104
13.5,15.5,105
13.5641025641026,15.9487179487179,106
13.5,16,107
13.4358974358974,16.0512820512821,108
13.8409090909091,16.1590909090909,109
13.4358974358974,16.0512820512821,110
13.1111111111111,15.8888888888889,111
14,15.5,112
13.4418604651163,15.5348837209302,113
13.4418604651163,15.5348837209302,114
13.4418604651163,15.5348837209302,115
13.3863636363636,15.5909090909091,116
13.4418604651163,15.5348837209302,117
13.3863636363636,15.5909090909091,118
13.4418604651163,15.5348837209302,119
