x,y,t
15.5,3,1
14.5918367346939,2.95918367346939,2
14.3636363636364,3.27272727272727,3
13.8653846153846,3.40384615384615,4
10.5,2.5,5
15.2156862745098,3.37254901960784,6
16.1346153846154,3.40384615384615,7
19.5,3,8
20.2142857142857,2.85714285714286,9
8.6578947368421,2.89473684210526,10
12.0754716981132,12.4528301886792,11
11.3928571428571,3.32142857142857,12
10.9,3.3,13
11,3,14
16.5,3,15
9.74576271186441,3.22033898305085,16
8.08823529411765,2.94117647058824,17
8.08823529411765,2.94117647058824,18
20,3,19
18.2741935483871,3.35483870967742,20
20.5555555555556,3.33333333333333,21
19,3,22
18,3.375,23
20.3518518518519,3.7037037037037,24
11.9411764705882,3.45098039215686,25
9.6304347826087,2.82608695652174,26
13,3,27
16.8235294117647,3.35294117647059,28
7,2.5,29
20.0731707317073,3.4390243902439,30
19.0588235294118,3.45098039215686,31
19.6,3.9,32
19.1346153846154,3.40384615384615,33
20.6071428571429,3.41071428571429,34
13.5,3,35
16.5,3,36
15.7142857142857,3.26530612244898,37
14.537037037037,3.24074074074074,38
10,2.87878787878788,39
10.5675675675676,2.83783783783784,40
8.56756756756757,2.83783783783784,41
20.5555555555556,3.33333333333333,42
13.4081632653061,2.95918367346939,43
14.1836734693878,3.36734693877551,44
13.6666666666667,2.77777777777778,45
20,3,46
17.5,3,47
9,3,48
9.5,3,49
18.5,3,50
13.2777777777778,3.33333333333333,51
17.6304347826087,3.39130434782609,52
20.6304347826087,3.39130434782609,53
17.5,3.39130434782609,54
11.5555555555556,3.33333333333333,55
19.4285714285714,3.42857142857143,56
9.59183673469388,2.95918367346939,57
7.61290322580645,2.45161290322581,58
11,3,59
14.5897435897436,2.94871794871795,60
9.5,2.5,61
18,3,62
17.6304347826087,3.39130434782609,63
17.7111111111111,3.35555555555556,64
17.7111111111111,3.35555555555556,65
21.125,3.375,66
9.8,3.3,67
8.92857142857143,2.85714285714286,68
19.3928571428571,3.58928571428571,69
19.0909090909091,3.90909090909091,70
19.1346153846154,3.40384615384615,71
19.5744680851064,3.4468085106383,72
19,3.5,73
19.1818181818182,3.81818181818182,74
19.4545454545455,3.54545454545455,75
19.0588235294118,3.45098039215686,76
19,3.5,77
19.5833333333333,3.83333333333333,78
19.4545454545455,3.54545454545455,79
18.9591836734694,3.55102040816327,80
19.1818181818182,3.81818181818182,81
19.1818181818182,3.81818181818182,82
19.1818181818182,3.81818181818182,83
19.1818181818182,3.81818181818182,84
19.5,3,85
14.9411764705882,3.35294117647059,86
14.8653846153846,3.40384615384615,87
17.5,3.5,88
17.0731707317073,3.4390243902439,89
10.6666666666667,2.91666666666667,90
19.4444444444444,3.33333333333333,91
18,3,92
15,3,93
12.2765957446809,2.87234042553191,94
22,3,95
21.5,3.5,96
21.5714285714286,3.42857142857143,97
15,3,98
13.4545454545455,3.45454545454545,99
13.7222222222222,3.33333333333333,100
15,3,101
14.9411764705882,3.35294117647059,102
11.9090909090909,2.95454545454545,103
19,3,104
16.3518518518519,3.7037037037037,105
14.6666666666667,2.91666666666667,106
13.655737704918,3.88524590163934,107
18,3.5,108
16.5,3,109
15.5,3,110
15,3,111
9.3695652173913,2.82608695652174,112
8.05769230769231,3.17307692307692,113
9.5,3,114
10.0882352941176,2.94117647058824,115
17.6363636363636,3.40909090909091,116
17.0882352941176,2.94117647058824,117
17.0882352941176,2.94117647058824,118
17.0882352941176,2.94117647058824,119
17.0882352941176,2.94117647058824,120
17.0882352941176,2.94117647058824,121
17.0882352941176,2.94117647058824,122
17.0882352941176,2.94117647058824,123
17.0882352941176,2.94117647058824,124
17.0882352941176,2.94117647058824,125
17.0882352941176,2.94117647058824,126
16.5862068965517,2.93103448275862,127
17.0882352941176,2.94117647058824,128
17.0882352941176,2.94117647058824,129
17.0882352941176,2.94117647058824,130
17.0882352941176,2.94117647058824,131
17.0882352941176,2.94117647058824,132
17.0882352941176,2.94117647058824,133
17.0882352941176,2.94117647058824,134
17.0882352941176,2.94117647058824,135
17.0882352941176,2.94117647058824,136
17.0882352941176,2.94117647058824,137
17.0882352941176,2.94117647058824,138
17.0882352941176,2.94117647058824,139
17.0882352941176,2.94117647058824,140
17.0882352941176,2.94117647058824,141
17.0882352941176,2.94117647058824,142
17.0882352941176,2.94117647058824,143
17.0882352941176,2.94117647058824,144
17.0882352941176,2.94117647058824,145
17.0882352941176,2.94117647058824,146
17.0882352941176,2.94117647058824,147
17.0882352941176,2.94117647058824,148
17.0882352941176,2.94117647058824,149
17.0882352941176,2.94117647058824,150
17.0882352941176,2.94117647058824,151
17.0882352941176,2.94117647058824,152
17.0882352941176,2.94117647058824,153
17.0882352941176,2.94117647058824,154
13.5,3,155
11.4081632653061,2.95918367346939,156
9,2.5,157
9,2.5,158
9,2.5,159
9,2.5,160
9,2.5,161
9,2.5,162
9,2.5,163
9,2.5,164
9,2.5,165
9,2.5,166
9,2.5,167
9,2.5,168
9,2.5,169
9,2.5,170
9,2.5,171
9,2.5,172
9,2.5,173
9,2.5,174
9,2.5,175
9,2.5,176
9,2.5,177
9,2.5,178
9,2.5,179
9,2.5,180
9,2.5,181
9,2.5,182
9,2.5,183
17,3,184
19.5918367346939,2.95918367346939,185
18.9268292682927,3.4390243902439,186
16.5769230769231,4.40384615384615,187
14,3,188
9.40816326530612,2.95918367346939,189
10,2.87878787878788,190
9.5,2.89473684210526,191
8.55555555555556,2.77777777777778,192
16.5897435897436,2.94871794871795,193
14.0714285714286,2.85714285714286,194
8.12195121951219,2.80487804878049,195
9.90740740740741,2.96296296296296,196
10,2.87878787878788,197
12.4081632653061,2.95918367346939,198
7.90909090909091,2.95454545454545,199
7.58974358974359,2.94871794871795,200
12.3695652173913,3.39130434782609,201
12,2.87878787878788,202
12.7272727272727,3.72727272727273,203
18.5,3,204
7.57446808510638,2.87234042553191,205
6.5,3,206
8,2.5,207
13.2051282051282,3.33333333333333,208
15.4032258064516,4.08064516129032,209
10.6666666666667,4.33333333333333,210
15,3,211
17,3,212
12,3,213
16.0882352941176,2.94117647058824,214
12.1851851851852,3.24074074074074,215
21.5,3,216
10.5,2.89473684210526,217
14.8,3.68333333333333,218
15.9444444444444,4.03703703703704,219
8,2.5,220
20.0588235294118,3.45098039215686,221
20,3.5,222
20,3.375,223
17.9268292682927,3.4390243902439,224
