x,y,t,id
1102.57784431138,517.368263473054,1,1
1090.64797507788,517.532710280374,2,1
1075.41254125413,514.950495049505,3,1
1074.42153846154,510.08,4,1
1080.64516129032,500.260997067449,5,1
1074.0650887574,487.846153846154,6,1
1065.65269461078,496.778443113772,7,1
1070.76758409786,504.425076452599,8,1
1076.69754768392,509.566757493188,9,1
1081.24085365854,518.155487804878,10,1
1083.58125,507.03125,11,1
1082.92469879518,491.487951807229,12,1
1071.87261146497,484.882165605096,13,1
1056.68562874252,477.781437125748,14,1
1053.32515337423,467,15,1
1063.94230769231,466.419871794872,16,1
1068.58823529412,478.847058823529,17,1
1080.80877742947,484.774294670846,18,1
1078.07594936709,489.509493670886,19,1
1074.92236024845,501.465838509317,20,1
1069.83229813665,507.121118012422,21,1
1057.51265822785,502.208860759494,22,1
1043.21470588235,492.067647058824,23,1
1036.66172106825,499.783382789317,24,1
1037.52293577982,511.868501529052,25,1
1034.71951219512,508.326219512195,26,1
1031.31700288184,497.317002881844,27,1
1030.753894081,481.205607476636,28,1
1042.98240469208,472.841642228739,29,1
1054.37106918239,464.088050314465,30,1
1062.11612903226,470.374193548387,31,1
1057.42686567164,460.946268656716,32,1
1049.39879154079,445.601208459214,33,1
1044.09627329193,430.987577639752,34,1
1049.82098765432,433.518518518519,35,1
1059.40785498489,443.398791540786,36,1
1068.67428571429,455.277142857143,37,1
1065.94936708861,456.246835443038,38,1
1061.81172839506,469.132716049383,39,1
1060.16272189349,483.671597633136,40,1
1065.62654320988,489.376543209877,41,1
1070.58430232558,494.953488372093,42,1
1073.56426332288,498.786833855799,43,1
1060.35843373494,500.367469879518,44,1
1052.44606413994,492.909620991254,45,1
1034.61237785016,487.980456026059,46,1
1030.78048780488,486.189024390244,47,1
1031,475.151702786378,48,1
1032.79819277108,464.460843373494,49,1
1029.78338278932,455.258160237389,50,1
1030.10736196319,443.055214723926,51,1
1021.98447204969,437.493788819876,52,1
1010.89085545723,432.749262536873,53,1
1008.2125,424.8375,54,1
1008.41612903226,418.909677419355,55,1
1009.56797583082,408.14501510574,56,1
1019.5768115942,401.698550724638,57,1
1022.40307692308,393.323076923077,58,1
1017.94594594595,383.102102102102,59,1
1015.05029585799,373.937869822485,60,1
1018.88449848024,368.796352583587,61,1
1027.19230769231,373.86217948718,62,1
1025.70153846154,381.104615384615,63,1
1019.25163398693,396.928104575163,64,1
1015.20376175549,411.225705329154,65,1
1002.08143322476,409.605863192182,66,1
986.492492492492,414.567567567568,67,1
978.157434402332,411.177842565598,68,1
976.670694864048,405.821752265861,69,1
972.563076923077,392.12,70,1
968.69578313253,385.144578313253,71,1
962.700964630225,386.443729903537,72,1
946.948795180723,391.03313253012,73,1
944.382530120482,400.099397590361,74,1
947.249249249249,417.21021021021,75,1
957.504672897196,430.922118380062,76,1
963.026162790698,436.459302325581,77,1
978.332317073171,439.984756097561,78,1
989.325373134328,451.925373134328,79,1
993.865102639296,468.205278592375,80,1
994.081168831169,477.461038961039,81,1
996.473684210526,474.888888888889,82,1
1001.00579710145,466.350724637681,83,1
1010.5798816568,455.887573964497,84,1
1022.45588235294,441.011764705882,85,1
1033.91176470588,430.517647058824,86,1
1041.80062305296,421.417445482866,87,1
1038.84565916399,411.11575562701,88,1
1037.47305389222,397.979041916168,89,1
1042.05625,385.1125,90,1
1039.29113924051,378.572784810127,91,1
1039.54716981132,376.647798742138,92,1
1036.89221556886,371.155688622754,93,1
1030.44923076923,363.489230769231,94,1
1029.46470588235,357.329411764706,95,1
1024.43582089552,349.689552238806,96,1
1014.56666666667,344.99696969697,97,1
1003.73456790123,352.064814814815,98,1
995.537037037037,349.984567901235,99,1
985.644117647059,341.844117647059,100,1
975.927051671733,329.145896656535,101,1
974.8753894081,319.881619937695,102,1
976.541666666667,306.102564102564,103,1
973.201754385965,293.713450292398,104,1
974.083067092652,280.105431309904,105,1
975.066265060241,275.620481927711,106,1
970.842565597668,285.746355685131,107,1
965.214899713467,293.535816618911,108,1
959.286604361371,305.93769470405,109,1
962.987577639752,312.680124223602,110,1
974.005988023952,322.88622754491,111,1
985.361445783133,331.614457831325,112,1
999.662613981763,327.270516717325,113,1
1014.76993865031,322.273006134969,114,1
1030.46229508197,322.983606557377,115,1
1042.03205128205,325.227564102564,116,1
1043.5975975976,330.177177177177,117,1
1051.34328358209,343.459701492537,118,1
1060.59021406728,358.522935779817,119,1
1071.39402985075,370.197014925373,120,1
1075.47706422018,384.006116207951,121,1
1075.9877675841,397.562691131498,122,1
1073.29696969697,413.033333333333,123,1
1069.11392405063,429.009493670886,124,1
1066.05047318612,447.041009463722,125,1
1060.99689440994,459.577639751553,126,1
1053.99695121951,467.079268292683,127,1
1044.42441860465,478.854651162791,128,1
1037.8125,483.532738095238,129,1
1023.48447204969,482.891304347826,130,1
1009.76602564103,481.182692307692,131,1
994.601208459214,480.477341389728,132,1
984.389221556886,482.763473053892,133,1
980.656626506024,478.132530120482,134,1
980.944625407166,473.622149837134,135,1
979.501474926254,463.967551622419,136,1
968.756024096386,453.25,137,1
952.492711370262,450.174927113703,138,1
951.156626506024,443.596385542169,139,1
951.530303030303,434.018181818182,140,1
947.987841945289,425.577507598784,141,1
946.039877300614,414.475460122699,142,1
938.276470588235,405.338235294118,143,1
925.042813455657,399.929663608563,144,1
912.159090909091,390.87987012987,145,1
901.002958579882,385.822485207101,146,1
889.139130434783,380.411594202899,147,1
880.00566572238,373.082152974504,148,1
869.69340974212,370.87106017192,149,1
863.251497005988,373.344311377246,150,1
852.143312101911,376.974522292994,151,1
844.39263803681,376.049079754601,152,1
841.07570977918,377.167192429022,153,1
833.34,382.4,154,1
829.639393939394,383.578787878788,155,1
818.990712074303,379.523219814241,156,1
806.588785046729,377.370716510903,157,1
795.604430379747,376.351265822785,158,1
787.537974683544,377.20253164557,159,1
786.015432098765,379.527777777778,160,1
784.813291139241,380.284810126582,161,1
784.909385113269,379.906148867314,162,1
789.990769230769,383.126153846154,163,1
793.908496732026,397.555555555556,164,1
793.867088607595,412.892405063291,165,1
793.625806451613,425.9,166,1
792.507788161994,442.473520249221,167,1
793.978978978979,450.897897897898,168,1
804.311111111111,454.48253968254,169,1
817.245341614907,460.17701863354,170,1
820.483282674772,462.29179331307,171,1
815.344927536232,456.759420289855,172,1
817.486803519062,443.932551319648,173,1
824.952802359882,427.592920353982,174,1
838.873111782477,419.583081570997,175,1
855.032679738562,418.375816993464,176,1
870.901785714286,424.107142857143,177,1
882.65191740413,430.755162241888,178,1
896.313782991202,445.058651026393,179,1
905.038922155689,459.892215568862,180,1
909.906832298137,474.416149068323,181,1
914.644171779141,487.794478527607,182,1
921.536443148688,501.052478134111,183,1
931.98097826087,507.964673913043,184,1
936.997093023256,499.601744186047,185,1
947.021806853583,486.601246105919,186,1
959.679300291545,471.241982507289,187,1
974.632716049383,463.123456790123,188,1
991.064139941691,455.443148688047,189,1
1003.21764705882,447.847058823529,190,1
1018.52905198777,444.110091743119,191,1
1034.24761904762,446.68253968254,192,1
1046.96518987342,449.063291139241,193,1
1051.45945945946,445.231231231231,194,1
1057.42201834862,436.394495412844,195,1
1054.34415584416,426.227272727273,196,1
1050.9875,411.14375,197,1
1051.78548895899,398.772870662461,198,1
1048.29427792916,395.452316076294,199,1
1047.08626198083,392.060702875399,200,1
1047.18566775244,390.465798045603,201,1
1043.67069486405,388.350453172205,202,1
1038.42483660131,382.578431372549,203,1
1038.31290322581,378.893548387097,204,1
1034.45341614907,376.208074534161,205,1
1031.44816053512,377.765886287625,206,1
1027.39221556886,382.020958083832,207,1
1020.45714285714,384.498412698413,208,1
1009.34472049689,385.580745341615,209,1
999.528700906344,382.489425981873,210,1
998.498489425982,373.274924471299,211,1
995.829411764706,367.029411764706,212,1
994.652307692308,363.421538461538,213,1
994.649230769231,363.412307692308,214,1
994.631901840491,363.48773006135,215,1
993.990909090909,362.590909090909,216,1
994.070287539936,362.658146964856,217,1
994.317757009346,362.869158878505,218,1
994.76875,362.93125,219,1
994.280757097792,362.820189274448,220,1
993.792048929664,362.770642201835,221,1
993.626623376623,361.957792207792,222,1
993.595469255663,361.922330097087,223,1
993.624595469256,362.035598705502,224,1
993.576051779935,361.967637540453,225,1
994.190322580645,362.190322580645,226,1
994.048231511254,362.289389067524,227,1
994.057877813505,362.35691318328,228,1
994.035256410256,362.439102564103,229,1
993.990322580645,362.470967741936,230,1
993.686520376176,362.41065830721,231,1
993.891891891892,362.48048048048,232,1
993.61801242236,362.375776397516,233,1
993.567823343849,362.397476340694,234,1
993.508038585209,361.906752411576,235,1
993.801857585139,362.386996904025,236,1
994.11935483871,362.454838709677,237,1
993.865625,362.39375,238,1
993.808049535604,362.390092879257,239,1
994.122580645161,362.4,240,1
994.399371069182,362.279874213836,241,1
994.041935483871,362.409677419355,242,1
994.024844720497,362.108695652174,243,1
994.246200607903,362.021276595745,244,1
994.403125,362.29375,245,1
994.391849529781,362.33855799373,246,1
994.366459627329,362.257763975155,247,1
994.348909657321,362.283489096573,248,1
994.450617283951,362.206790123457,249,1
994.223300970874,362.388349514563,250,1
994.185667752443,362.361563517915,251,1
994.127450980392,362.434640522876,252,1
994.101639344262,362.334426229508,253,1
994.110032362459,362.407766990291,254,1
994.098101265823,362.863924050633,255,1
993.586626139818,362.887537993921,256,1
993.584097859327,362.877675840979,257,1
993.698113207547,363.380503144654,258,1
994.095709570957,363.438943894389,259,1
994.403278688525,363.193442622951,260,1
994.977346278317,363.249190938511,261,1
995.05298013245,363.215231788079,262,1
995.003174603175,362.939682539683,263,1
994.912225705329,362.931034482759,264,1
994.565349544073,362.772036474164,265,1
994.5,362.77743902439,266,1
994.570977917981,362.365930599369,267,1
994.55,362.440625,268,1
994.482866043614,362.330218068536,269,1
994.847896440129,362.42071197411,270,1
994.910256410256,362.583333333333,271,1
994.955128205128,362.551282051282,272,1
994.885993485342,362.540716612378,273,1
995.091503267974,362.513071895425,274,1
995.326530612245,362.486394557823,275,1
995.257731958763,362.567010309278,276,1
995.280821917808,362.558219178082,277,1
995.332191780822,362.417808219178,278,1
995.256055363322,362.570934256055,279,1
995.415540540541,362.486486486487,280,1
995.234482758621,362.541379310345,281,1
995.300341296928,362.522184300341,282,1
995.298969072165,362.3264604811,283,1
995.060200668896,362.321070234114,284,1
995.352542372881,362.515254237288,285,1
995.353535353535,362.575757575758,286,1
995.371621621622,362.385135135135,287,1
995.393939393939,362.407407407407,288,1
995.26116838488,362.570446735395,289,1
995.26116838488,362.570446735395,290,1
995.21843003413,362.600682593857,291,1
995.236301369863,362.472602739726,292,1
995.216494845361,362.508591065292,293,1
995.195205479452,362.602739726027,294,1
995.41610738255,362.486577181208,295,1
995.354515050167,362.518394648829,296,1
995,362.5,297,1
995.257731958763,362.539518900344,298,1
995.236301369863,362.541095890411,299,1
995.41610738255,362.486577181208,300,1
995.021201413428,362.39222614841,301,1
995.383116883117,362.12987012987,302,1
