x,y,t,id
909.964444444444,490.955555555556,1,1
919.09387755102,486.081632653061,2,1
932.184210526316,485.837719298246,3,1
940.888429752066,492.099173553719,4,1
949.11914893617,492.672340425532,5,1
958.948717948718,485.504273504273,6,1
970.083333333333,480.408333333333,7,1
980.082949308756,478.414746543779,8,1
984.921487603306,471.384297520661,9,1
982.793248945148,461.556962025316,10,1
976.933852140078,453.47859922179,11,1
977.020833333333,442.633333333333,12,1
986.881856540084,433.523206751055,13,1
997.978448275862,429.974137931034,14,1
1010.47234042553,432.940425531915,15,1
1020.45299145299,440.042735042735,16,1
1027.03255813953,450.483720930233,17,1
1035.09251101322,452.960352422907,18,1
1045.25112107623,445.309417040359,19,1
1048.98760330579,438.070247933884,20,1
1057.05836575875,427.653696498055,21,1
1059.43347639485,415.390557939914,22,1
1055.17063492063,402.90873015873,23,1
1044.51440329218,392.510288065844,24,1
1039.19298245614,380.732456140351,25,1
1041.15481171548,371.690376569038,26,1
1045.05691056911,365.109756097561,27,1
1052.23886639676,360.19028340081,28,1
1050.49632352941,351.727941176471,29,1
1040.46382978723,343.970212765957,30,1
1028.96916299559,339.180616740088,31,1
1016.4,342.843137254902,32,1
1013.2050209205,347.748953974895,33,1
1010.03629032258,359.036290322581,34,1
998.088235294118,367.680672268908,35,1
982.146443514644,373.661087866109,36,1
971.433734939759,377.389558232932,37,1
963.510548523207,384.898734177215,38,1
952.076,395.184,39,1
946.484978540773,405.399141630901,40,1
952.00406504065,416.955284552846,41,1
965.513274336283,423.398230088496,42,1
979.35864978903,418.911392405063,43,1
989.698884758364,406.617100371747,44,1
1005.05020920502,398.464435146444,45,1
1020.95719844358,394.607003891051,46,1
1037.31075697211,390.342629482072,47,1
1049.50819672131,381.491803278689,48,1
1063.96638655462,375.40756302521,49,1
1078.54028436019,372.521327014218,50,1
1094.30769230769,369.408906882591,51,1
1106.88372093023,362.515503875969,52,1
1114.25590551181,357.606299212598,53,1
1115.19008264463,345.549586776859,54,1
1113.45045045045,332.067567567568,55,1
1111.377593361,317.98755186722,56,1
1105.39748953975,307.125523012552,57,1
1097.12903225806,297.786290322581,58,1
1087.27731092437,292.310924369748,59,1
1075.07327586207,296.146551724138,60,1
1063.50200803213,292.626506024096,61,1
1060.12083333333,278.9125,62,1
1060.43621399177,263.135802469136,63,1
1055.55648535565,249.966527196653,64,1
1050.95491803279,237.545081967213,65,1
1050.46184738956,224.469879518072,66,1
1062.33193277311,213.810924369748,67,1
1075.46382978723,204.872340425532,68,1
1087.23754789272,201.770114942529,69,1
1101.10300429185,200.094420600858,70,1
1116.50996015936,203.513944223108,71,1
1131.24561403509,207.065789473684,72,1
1143.53469387755,199.469387755102,73,1
1154.64919354839,186.596774193548,74,1
1157.59583333333,180.083333333333,75,1
1157.18502202643,172.621145374449,76,1
1164.05485232068,161.637130801688,77,1
1170.98173515982,161.465753424658,78,1
1181.04,162.475555555556,79,1
1188.93421052632,161.824561403509,80,1
1198.37962962963,166.268518518519,81,1
1208.35384615385,176.103846153846,82,1
1215.24066390042,189.224066390041,83,1
1224.39271255061,202.562753036437,84,1
1240.65502183406,209.288209606987,85,1
1255.05813953488,201.519379844961,86,1
1261.34854771784,185.825726141079,87,1
1261.56652360515,170.540772532189,88,1
1264.03862660944,156.012875536481,89,1
1267.47555555556,136.964444444444,90,1
1267.5,121.920353982301,91,1
1270.28755364807,110.25321888412,92,1
1269.89959839357,100.016064257028,93,1
1261.06153846154,85.3,94,1
1253.42914979757,78.3603238866397,95,1
1246.37704918033,74.7090163934426,96,1
1244.95180722892,70.0200803212851,97,1
1246.9224137931,68.948275862069,98,1
1252.43220338983,62.0338983050847,99,1
1261.67803030303,53.7878787878788,100,1
1271.51612903226,48.4516129032258,101,1
1279.48497854077,38.4463519313305,102,1
1276.39830508475,25.0677966101695,103,1
1274.54782608696,14.5086956521739,104,1
NaN,NaN,105,1
NaN,NaN,106,1
NaN,NaN,107,1
NaN,NaN,108,1
NaN,NaN,109,1
NaN,NaN,110,1
NaN,NaN,111,1
NaN,NaN,112,1
NaN,NaN,113,1
1224.79812206573,15.3708920187793,114,1
