x,y,t,id
1010.65725806452,577.048387096774,1,1
1009.59663865546,576.44537815126,2,1
1008.89075630252,576.025210084034,3,1
1006.15476190476,577.031746031746,4,1
1004.81538461538,577.319230769231,5,1
1003.59825327511,576.973799126638,6,1
1002.18072289157,577.281124497992,7,1
1000.22267206478,577.376518218623,8,1
997.071129707113,577.907949790795,9,1
993.97510373444,578.522821576763,10,1
990.18992248062,580.135658914729,11,1
985.93359375,582.02734375,12,1
979.548736462094,584.610108303249,13,1
971.305970149254,588.705223880597,14,1
962.749103942652,593.544802867384,15,1
953.117886178862,598.735772357724,16,1
942.53488372093,599.686046511628,17,1
934.01581027668,599.426877470356,18,1
927.18315018315,597.732600732601,19,1
922.314516129032,598.810483870968,20,1
917.666666666667,601.694117647059,21,1
912.571984435798,603.439688715953,22,1
906.467924528302,602.856603773585,23,1
901.787148594378,604.289156626506,24,1
895.329411764706,608.286274509804,25,1
890.153846153846,610.025641025641,26,1
885.731343283582,608.578358208955,27,1
880.970149253731,605.399253731343,28,1
878.29718875502,602.273092369478,29,1
875.437984496124,598.515503875969,30,1
871.620967741935,596.967741935484,31,1
867.19262295082,597.540983606557,32,1
862.980392156863,599.094117647059,33,1
857.55078125,600.3203125,34,1
852.280898876405,598.041198501873,35,1
848.058823529412,593.972549019608,36,1
847.818181818182,590.533596837945,37,1
845.916666666667,587.619047619048,38,1
842.923076923077,584.477732793522,39,1
839.80487804878,580.723577235772,40,1
839.6484375,577.078125,41,1
839.273858921162,573.622406639004,42,1
837.404,571.048,43,1
834.546511627907,570.240310077519,44,1
830.007547169811,569.845283018868,45,1
825.254901960784,567.647058823529,46,1
823.444444444444,563.636015325671,47,1
823.553278688525,559.491803278689,48,1
824.464285714286,554.801587301587,49,1
825.467248908297,547.995633187773,50,1
826.461224489796,545.89387755102,51,1
827.178137651822,542.655870445344,52,1
826.816091954023,539.130268199234,53,1
823.151851851852,535.218518518519,54,1
818.927125506073,532.522267206478,55,1
817.780392156863,528.98431372549,56,1
817.668032786885,522.426229508197,57,1
820.985239852399,518.568265682657,58,1
823.141129032258,513.754032258065,59,1
826.95564516129,510.362903225806,60,1
832.480620155039,508.631782945736,61,1
841.444915254237,506.5,62,1
849.498039215686,505.250980392157,63,1
855.442148760331,504.388429752066,64,1
859.85140562249,505.562248995984,65,1
865.450819672131,504.073770491803,66,1
869.893004115226,501.378600823045,67,1
873.79766536965,500.766536964981,68,1
878.799163179916,502.087866108787,69,1
880.864978902954,501.957805907173,70,1
881.575221238938,502.048672566372,71,1
884.895131086142,503.498127340824,72,1
887.425438596491,502.855263157895,73,1
891.074349442379,500.479553903346,74,1
