x,y,t,id
945.101754385965,567.631578947368,1,1
935.028169014084,581.552816901409,2,1
925.947735191638,595.393728222997,3,1
916.60701754386,608.084210526316,4,1
909.978260869565,607.782608695652,5,1
899.948453608247,601.089347079038,6,1
891.792857142857,590.603571428571,7,1
889.09126984127,575.623015873016,8,1
894.405594405594,560.846153846154,9,1
904.120567375886,549.457446808511,10,1
918.714285714286,540.659340659341,11,1
930.930402930403,535.010989010989,12,1
945.038759689922,532.976744186047,13,1
953.651408450704,534.362676056338,14,1
964.356435643564,540.353135313531,15,1
974.616724738676,551.843205574913,16,1
983.347985347985,560.622710622711,17,1
988.607272727273,571.414545454545,18,1
992.196226415094,582.332075471698,19,1
994.762081784387,594.60594795539,20,1
992.447653429603,601.472924187726,21,1
990.314285714286,607.296428571429,22,1
983.192439862543,613.185567010309,23,1
973.417808219178,619.369863013699,24,1
965.380952380952,623.363945578231,25,1
954.19028340081,624.526315789474,26,1
945.674911660777,627.113074204947,27,1
940.358974358974,630.358974358974,28,1
940.013559322034,631.949152542373,29,1
940.510638297872,631.95390070922,30,1
940.503571428571,630.603571428571,31,1
936.77972027972,627.454545454545,32,1
925.540540540541,627.478764478764,33,1
918.058608058608,629.161172161172,34,1
916.801470588235,631.768382352941,35,1
917.276515151515,634.780303030303,36,1
917.729838709677,643.358870967742,37,1
919.841085271318,654.077519379845,38,1
923.269662921348,664.183520599251,39,1
927.449814126394,674.092936802974,40,1
930.309523809524,682.928571428571,41,1
935.284280936455,687.036789297659,42,1
943.23487544484,689.20640569395,43,1
953.929824561404,693.568421052632,44,1
960.237037037037,694.866666666667,45,1
967.654135338346,695.789473684211,46,1
971.721804511278,695.740601503759,47,1
981.05574912892,693.418118466899,48,1
994.768656716418,690.160447761194,49,1
1006.86538461538,688.838461538462,50,1
1015.60869565217,689.442687747036,51,1
1024.21897810219,689.901459854015,52,1
1025.67883211679,688.784671532847,53,1
1028.24242424242,686.10101010101,54,1
1028.87725631769,681.072202166065,55,1
1028.04074074074,671.459259259259,56,1
1027.1906614786,659.968871595331,57,1
1027.37918215613,646.988847583643,58,1
1029.67041198502,636.299625468165,59,1
1031.43109540636,632.968197879859,60,1
1037.69285714286,627.2,61,1
1045.07482993197,619.034013605442,62,1
1049.33088235294,613.25,63,1
1051.46071428571,611.842857142857,64,1
1053.37454545455,612.312727272727,65,1
1061.00403225806,612.54435483871,66,1
1068.66666666667,614.882575757576,67,1
1073.95729537367,615.879003558719,68,1
1077.11923076923,616.753846153846,69,1
1077.46666666667,616.751851851852,70,1
1078.08363636364,617.96,71,1
1081.97810218978,622.018248175183,72,1
1086.79442508711,627.212543554007,73,1
1085.74444444444,626.325925925926,74,1
1082.88059701493,622.283582089552,75,1
1080.33590733591,619.258687258687,76,1
1077.10801393728,616.188153310105,77,1
1070.04081632653,609.860544217687,78,1
1061.67137809187,601.82332155477,79,1
1056.08510638298,592.436170212766,80,1
1051.98281786942,584.890034364261,81,1
1051.35164835165,583.586080586081,82,1
1051.39350180505,583.548736462094,83,1
1051.12323943662,583.426056338028,84,1
1050.99649122807,583.59649122807,85,1
1050.97894736842,583.512280701754,86,1
1050.45323741007,579.579136690647,87,1
1050.66909090909,571.2,88,1
