x,y,t,id
925.680147058824,581.150735294118,1,1
923.24406779661,581.535593220339,2,1
919.47194719472,577.653465346535,3,1
913.550819672131,562.534426229508,4,1
906.156862745098,544.986928104575,5,1
902.143344709898,531.41638225256,6,1
899.02,523.176666666667,7,1
895.396551724138,519.131034482759,8,1
893.702508960573,513.025089605735,9,1
894.942675159236,509.493630573248,10,1
898.403846153846,504.073717948718,11,1
900.013422818792,502.912751677852,12,1
900.880258899676,502.398058252427,13,1
900.936241610738,502.093959731544,14,1
900.982817869416,502.474226804124,15,1
900.848797250859,502.412371134021,16,1
900.846975088968,502.832740213523,17,1
900.829181494662,502.772241992883,18,1
900.843971631206,502.751773049645,19,1
900.872852233677,502.395189003436,20,1
901.231543624161,502.352348993289,21,1
900.972027972028,502.447552447552,22,1
900.975438596491,502.480701754386,23,1
900.958333333333,502.461805555556,24,1
900.827956989247,502.73476702509,25,1
900.821428571429,502.817857142857,26,1
900.867857142857,502.810714285714,27,1
901.003460207612,502.525951557093,28,1
901.076655052265,502.668989547038,29,1
900.944444444444,502.513888888889,30,1
900.892086330935,502.791366906475,31,1
900.835125448029,502.799283154122,32,1
901.020833333333,502.590277777778,33,1
901.18339100346,502.754325259516,34,1
901.194444444444,502.819444444444,35,1
901.003460207612,502.487889273356,36,1
901.18118466899,502.759581881533,37,1
900.807829181495,502.790035587189,38,1
900.78853046595,502.806451612903,39,1
900.792114695341,502.688172043011,40,1
900.978181818182,502.050909090909,41,1
901.170138888889,502.732638888889,42,1
900.964028776978,502.877697841727,43,1
901.254355400697,502.773519163763,44,1
901.227272727273,502.758741258741,45,1
900.910071942446,502.848920863309,46,1
901.1875,502.822916666667,47,1
901.228373702422,502.826989619377,48,1
901.243902439024,502.777003484321,49,1
901.225694444444,502.756944444444,50,1
901.514657980456,502.28013029316,51,1
900.925,502.835714285714,52,1
900.935483870968,502.863799283154,53,1
900.879003558719,502.871886120996,54,1
900.867857142857,502.85,55,1
901.21724137931,502.768965517241,56,1
900.836298932384,502.839857651246,57,1
900.867857142857,502.810714285714,58,1
900.956834532374,502.884892086331,59,1
901.217993079585,502.764705882353,60,1
901.215277777778,502.763888888889,61,1
900.931407942238,502.870036101083,62,1
901.226480836237,502.790940766551,63,1
900.888888888889,502.831541218638,64,1
900.910071942446,502.848920863309,65,1
900.812949640288,502.712230215827,66,1
900.878136200717,502.878136200717,67,1
901.25,502.805555555556,68,1
900.899641577061,502.820788530466,69,1
900.884892086331,502.798561151079,70,1
900.827956989247,502.849462365591,71,1
900.646209386282,502.584837545126,72,1
900.422297297297,502.277027027027,73,1
901.176470588235,502.78892733564,74,1
901.202797202797,502.84965034965,75,1
900.845323741007,502.758992805755,76,1
900.924731182796,502.874551971326,77,1
901.340277777778,502.878472222222,78,1
901.262237762238,502.937062937063,79,1
900.960573476703,502.956989247312,80,1
901.386206896552,502.879310344828,81,1
901.321799307958,502.896193771626,82,1
901.257839721254,502.912891986063,83,1
901.367132867133,502.93006993007,84,1
901.342657342657,502.877622377622,85,1
901.352112676056,502.834507042254,86,1
901.353146853147,502.832167832168,87,1
901.371929824561,502.894736842105,88,1
901.311188811189,502.835664335664,89,1
901.123674911661,502.667844522968,90,1
900.898916967509,501.971119133574,91,1
900.386759581882,501.839721254355,92,1
900.489864864865,501.503378378378,93,1
900.334482758621,501.741379310345,94,1
900.402777777778,501.864583333333,95,1
900.947735191638,502.393728222997,96,1
901.267558528428,502.454849498328,97,1
901.238754325259,502.778546712803,98,1
901.225694444444,502.795138888889,99,1
900.86690647482,502.809352517986,100,1
901.243902439024,502.783972125436,101,1
901.225352112676,502.764084507042,102,1
901.215277777778,502.763888888889,103,1
901.238754325259,502.743944636678,104,1
900.864768683274,502.775800711744,105,1
901.038194444444,502.538194444444,106,1
900.910071942446,502.848920863309,107,1
901.224561403509,502.79298245614,108,1
900.892086330935,502.791366906475,109,1
900.860215053763,502.781362007168,110,1
900.942238267148,502.862815884477,111,1
901.246527777778,502.847222222222,112,1
900.957142857143,502.882142857143,113,1
901.215277777778,502.763888888889,114,1
901.229965156794,502.756097560976,115,1
900.94623655914,502.856630824373,116,1
900.931407942238,502.870036101083,117,1
901.265734265734,502.797202797203,118,1
901.238754325259,502.778546712803,119,1
900.942652329749,502.860215053763,120,1
900.860714285714,502.853571428571,121,1
900.927797833935,502.913357400722,122,1
