x,y,t,id
1064.88993710692,589.474842767296,1,1
1088.86138613861,597.712871287129,2,1
1113.44147157191,591.959866220736,3,1
1133.67289719626,579.719626168224,4,1
1143.30868167203,558.418006430868,5,1
1145.06796116505,532.26213592233,6,1
1137.49673202614,504.993464052288,7,1
1125.66774193548,481.370967741935,8,1
1112.45114942529,456.873563218391,9,1
1099.40809968847,434.171339563863,10,1
1082.315625,416.1875,11,1
1070.2554517134,401.249221183801,12,1
1054.54294478528,383.444785276074,13,1
1036.52160493827,363.055555555556,14,1
1019.32380952381,348.193650793651,15,1
1010.07951070336,328.134556574924,16,1
1000.07692307692,305.009615384615,17,1
985.347962382445,285.156739811912,18,1
973.244514106583,267.169278996865,19,1
966.857594936709,246.129746835443,20,1
955.305732484076,228.452229299363,21,1
938.495145631068,219.621359223301,22,1
919.060975609756,207.984756097561,23,1
903.689230769231,192.378461538462,24,1
887.857594936709,182.518987341772,25,1
867.59748427673,172.808176100629,26,1
846.99375,158.528125,27,1
835.756172839506,146.555555555556,28,1
821.559485530547,137.572347266881,29,1
798.528846153846,132.419871794872,30,1
777.354037267081,124.251552795031,31,1
756.188449848024,113.860182370821,32,1
738.459459459459,97.7117117117117,33,1
724.537037037037,84.462962962963,34,1
711.885714285714,66.4857142857143,35,1
696.07210031348,51.4890282131661,36,1
675.440366972477,43.4250764525994,37,1
NaN,NaN,38,1
NaN,NaN,39,1
NaN,NaN,40,1
NaN,NaN,41,1
NaN,NaN,42,1
NaN,NaN,43,1
NaN,NaN,44,1
NaN,NaN,45,1
NaN,NaN,46,1
NaN,NaN,47,1
NaN,NaN,48,1
649.120274914089,29.8694158075601,49,1
638.747540983607,44.7508196721312,50,1
628.247023809524,66.0892857142857,51,1
618.993993993994,94.048048048048,52,1
